date,season,neutral,playoff,team1,team2,passingAtt_Adv,passingYdsG_Adv,passingQBR_Adv,rushingAtt_Adv,rushingYdsG_Adv,totteam1_Adv,totteam2_Adv,elo1,elo2,elo_prob1,score1,score2,result1,passingteam1Comp,passingteam1Att,passingteam1Pct,passingteam1Yds,passingteam1Avg,passingteam1Yds/G,passingteam1TD,passingteam1Int,passingteam1QBR,passingteam1Lng,passingteam2Comp,passingteam2Att,passingteam2Pct,passingteam2Yds,passingteam2Avg,passingteam2Yds/G,passingteam2TD,passingteam2Int,passingteam2QBR,passingteam2Lng,rushingAttteam1,rushingYdsteam1,rushingAvgteam1,rushingYds/Gteam1,rushingTDteam1,rushingBigteam1,rushingFumteam1,rushingFumLteam1,rushingAttteam2,rushingYdsteam2,rushingAvgteam2,rushingYds/Gteam2,rushingTDteam2,rushingBigteam2,rushingFumteam2,rushingFumLteam2,team1RushingRank,team1PassingRank,team2RushingRank,team2PassingRank,winPassingRank,winRushingRank
2/7/2016,2015,1,1,2015DEN,2015CAR,0,0,0,1,1,3,2,1670.580898,1730.457737,0.414673393,24,10,0,368,606,0.607,3970,7,248.1,19,23,76.3,75,300,501,0.599,3589,7.7,224.3,35,10,99.2,74,411,1718,4.2,107.4,13,46,5,3,526,2282,4.3,142.6,19,64,8,5,17,14,2,24,17,14
9/8/2016,2016,0,0,2016DEN,2016CAR,0,1,1,1,1,1,4,1637.113158,1633.579265,0.59736859,21,20,0,339,570,0.595,3685,6.9,230.3,20,11,83.9,76,306,563,0.544,3685,7,230.3,21,19,75.1,88,410,1484,3.6,92.8,11,42,5,2,453,1814,4,113.4,16,47,6,4,27,21,10,21,27,21
9/11/2016,2016,0,0,2016NO,2016OAK,0,0,0,1,1,3,2,1463.500031,1454.892729,0.604372518,34,35,1,472,674,0.7,5074,7.8,317.1,38,15,102.5,98,379,596,0.636,4051,6.9,253.2,29,7,95.3,75,404,1742,4.3,108.9,17,37,2,2,434,1922,4.4,120.1,17,44,9,4,16,1,6,13,6,13
9/11/2016,2016,0,0,2016KC,2016SD,1,1,0,0,0,3,2,1621.075409,1438.439525,0.806200248,33,27,0,365,546,0.668,3740,7.2,233.8,19,8,93.2,80,349,580,0.602,4198,7.6,262.4,33,21,87.6,59,412,1748,4.2,109.3,15,42,5,4,398,1510,3.8,94.4,10,36,6,3,15,19,26,7,15,19
9/11/2016,2016,0,0,2016TEN,2016MIN,1,1,1,0,0,2,3,1349.452615,1567.160011,0.293373761,16,25,1,307,504,0.609,3541,7.4,221.3,29,11,93.7,60,414,588,0.704,3836,7,239.8,20,5,97.7,71,476,2187,4.6,136.7,16,59,10,4,380,1205,3.2,75.3,9,24,4,3,3,25,32,18,32,18
9/11/2016,2016,0,0,2016JAX,2016GB,0,1,1,0,1,2,3,1388.724059,1582.435886,0.322801941,23,27,1,369,626,0.589,3728,6.3,233,24,16,79.5,51,403,620,0.65,4199,7.2,262.4,40,8,102.3,66,392,1631,4.2,101.9,8,41,9,5,374,1701,4.5,106.3,11,50,5,3,22,20,20,7,20,7
9/11/2016,2016,0,0,2016NYJ,2016CIN,1,1,1,1,0,1,4,1522.163909,1578.458118,0.512526019,22,23,1,311,550,0.565,3466,6.6,216.6,16,25,67.6,69,364,563,0.647,3942,7.5,246.4,18,8,91.8,86,418,1802,4.3,112.6,10,50,7,3,446,1769,4,110.6,17,39,5,2,12,27,13,15,13,15
9/11/2016,2016,0,0,2016ATL,2016TB,1,0,0,1,0,3,2,1485.832974,1412.236496,0.689509134,24,31,1,374,537,0.696,4725,9.2,295.3,38,7,116.8,76,355,578,0.614,3926,7.2,245.4,29,18,87,45,421,1928,4.6,120.5,20,51,4,1,453,1616,3.6,101,8,35,9,4,5,3,24,16,24,16
9/11/2016,2016,0,0,2016PHI,2016CLE,0,0,0,0,0,5,0,1487.849378,1394.516013,0.713294764,29,10,0,380,609,0.624,3585,6.2,224.1,16,14,79.2,73,338,567,0.596,3264,6.5,204,15,14,77.4,58,438,1813,4.1,113.3,16,58,9,4,350,1712,4.9,107,13,54,13,5,11,24,19,28,11,24
9/11/2016,2016,0,0,2016HOU,2016CHI,0,1,1,0,0,3,2,1505.682274,1444.023061,0.674609727,23,14,0,347,583,0.595,3176,5.9,198.5,15,16,73.3,53,347,559,0.621,3969,7.4,248.1,19,19,81.8,64,456,1859,4.1,116.2,8,49,8,2,380,1735,4.6,108.4,10,52,10,3,8,29,17,14,8,29
9/11/2016,2016,0,0,2016BAL,2016BUF,0,0,0,1,1,3,2,1475.498332,1518.80809,0.531174279,13,7,0,439,679,0.647,4100,6.4,256.3,20,16,82.6,95,286,474,0.603,3036,6.9,189.8,17,7,86.7,84,367,1463,4,91.4,10,41,5,1,492,2630,5.3,164.4,29,77,12,3,28,12,1,30,28,12
9/11/2016,2016,0,0,2016SEA,2016MIA,0,0,1,1,1,2,3,1634.558698,1438.738148,0.817783751,12,10,0,368,567,0.649,4124,7.8,257.8,23,12,93.4,59,316,477,0.662,3500,7.8,218.8,27,15,95.5,74,403,1591,3.9,99.4,13,40,8,3,405,1824,4.5,114,14,56,11,2,25,10,9,26,25,10
9/11/2016,2016,0,0,2016IND,2016DET,1,0,1,0,0,3,2,1484.302061,1502.853159,0.566449924,35,39,1,370,584,0.634,4202,7.7,262.6,32,15,94.5,64,388,594,0.653,4111,7.3,256.9,24,10,93.3,73,409,1628,4,101.8,13,38,6,3,350,1310,3.7,81.9,9,35,2,2,23,5,30,11,30,11
9/11/2016,2016,0,0,2016DAL,2016NYG,1,1,0,0,0,3,2,1445.987894,1468.877982,0.560306026,19,20,1,325,483,0.673,3631,7.9,226.9,25,6,103,83,377,598,0.63,3879,6.7,242.4,26,16,86,75,499,2396,4.8,149.8,24,72,9,2,398,1412,3.5,88.3,6,30,2,1,2,23,29,17,29,17
9/11/2016,2016,0,0,2016ARZ,2016NE,0,1,0,1,1,2,3,1612.613224,1605.421756,0.602422106,21,23,1,383,646,0.593,4136,6.8,258.5,28,17,83.5,80,368,550,0.669,4308,8.1,269.3,32,2,109.5,79,399,1732,4.3,108.3,20,48,11,5,482,1872,3.9,117,19,43,8,2,18,9,7,4,7,4
9/12/2016,2016,0,0,2016WSH,2016PIT,0,0,0,1,1,3,2,1496.281878,1591.358562,0.456823971,16,38,1,407,607,0.671,4758,8.2,297.4,25,12,97.4,80,381,596,0.639,4202,7.3,262.6,33,15,93.9,72,379,1696,4.5,106,17,44,7,4,409,1760,4.3,110,13,51,7,1,21,2,14,5,14,5
9/12/2016,2016,0,0,2016SF,2016LAR,1,1,0,0,0,3,2,1437.344601,1479.228037,0.533218407,28,0,0,287,491,0.585,2911,6.4,181.9,21,10,83.4,75,312,536,0.582,2951,6.2,184.4,14,20,69.5,66,458,2019,4.4,126.2,15,60,8,6,375,1252,3.3,78.3,9,26,6,2,4,32,31,31,4,32
9/15/2016,2016,0,0,2016BUF,2016NYJ,1,1,0,0,0,3,2,1500.740369,1515.030562,0.572463451,31,37,1,286,474,0.603,3036,6.9,189.8,17,7,86.7,84,311,550,0.565,3466,6.6,216.6,16,25,67.6,69,492,2630,5.3,164.4,29,77,12,3,418,1802,4.3,112.6,10,50,7,3,1,30,12,27,12,27
9/18/2016,2016,0,0,2016NYG,2016NO,1,1,1,1,1,0,5,1476.797051,1454.831622,0.622603436,16,13,0,377,598,0.63,3879,6.7,242.4,26,16,86,75,472,674,0.7,5074,7.8,317.1,38,15,102.5,98,398,1412,3.5,88.3,6,30,2,1,404,1742,4.3,108.9,17,37,2,2,29,17,16,1,29,17
9/18/2016,2016,0,0,2016CLE,2016BAL,1,1,1,1,0,1,4,1378.491453,1493.566054,0.42843172,20,25,1,338,567,0.596,3264,6.5,204,15,14,77.4,58,439,679,0.647,4100,6.4,256.3,20,16,82.6,95,350,1712,4.9,107,13,54,13,5,367,1463,4,91.4,10,41,5,1,19,28,28,12,28,12
9/18/2016,2016,0,0,2016NE,2016MIA,0,0,0,0,0,5,0,1619.107407,1435.158797,0.80737818,31,24,0,368,550,0.669,4308,8.1,269.3,32,2,109.5,79,316,477,0.662,3500,7.8,218.8,27,15,95.5,74,482,1872,3.9,117,19,43,8,2,405,1824,4.5,114,14,56,11,2,7,4,9,26,7,4
9/18/2016,2016,0,0,2016CAR,2016SF,0,0,0,1,1,3,2,1628.166234,1468.453557,0.784747483,46,27,0,306,563,0.544,3685,7,230.3,21,19,75.1,88,287,491,0.585,2911,6.4,181.9,21,10,83.4,75,453,1814,4,113.4,16,47,6,4,458,2019,4.4,126.2,15,60,8,6,10,21,4,32,10,21
9/18/2016,2016,0,0,2016DET,2016TEN,0,0,0,1,1,3,2,1521.479744,1336.819172,0.808014752,15,16,1,388,594,0.653,4111,7.3,256.9,24,10,93.3,73,307,504,0.609,3541,7.4,221.3,29,11,93.7,60,350,1310,3.7,81.9,9,35,2,2,476,2187,4.6,136.7,16,59,10,4,30,11,3,25,3,25
9/18/2016,2016,0,0,2016PIT,2016CIN,0,0,1,1,1,2,3,1619.619578,1585.591465,0.638775091,24,16,0,381,596,0.639,4202,7.3,262.6,33,15,93.9,72,364,563,0.647,3942,7.5,246.4,18,8,91.8,86,409,1760,4.3,110,13,51,7,1,446,1769,4,110.6,17,39,5,2,14,5,13,15,14,5
9/18/2016,2016,0,0,2016WSH,2016DAL,0,0,1,1,1,2,3,1468.020862,1438.068825,0.633343587,23,27,1,407,607,0.671,4758,8.2,297.4,25,12,97.4,80,325,483,0.673,3631,7.9,226.9,25,6,103,83,379,1696,4.5,106,17,44,7,4,499,2396,4.8,149.8,24,72,9,2,21,2,2,23,2,23
9/18/2016,2016,0,0,2016HOU,2016KC,0,1,1,0,0,3,2,1519.851305,1627.854663,0.438427302,19,12,0,347,583,0.595,3176,5.9,198.5,15,16,73.3,53,365,546,0.668,3740,7.2,233.8,19,8,93.2,80,456,1859,4.1,116.2,8,49,8,2,412,1748,4.2,109.3,15,42,5,4,8,29,15,19,8,29
9/18/2016,2016,0,0,2016ARZ,2016TB,0,0,0,1,0,4,1,1598.927573,1442.84037,0.781201216,40,7,0,383,646,0.593,4136,6.8,258.5,28,17,83.5,80,355,578,0.614,3926,7.2,245.4,29,18,87,45,399,1732,4.3,108.3,20,48,11,5,453,1616,3.6,101,8,35,9,4,18,9,24,16,18,9
9/18/2016,2016,0,0,2016LAR,2016SEA,1,1,0,1,1,1,4,1448.119081,1638.138049,0.327466309,9,3,0,312,536,0.582,2951,6.2,184.4,14,20,69.5,66,368,567,0.649,4124,7.8,257.8,23,12,93.4,59,375,1252,3.3,78.3,9,26,6,2,403,1591,3.9,99.4,13,40,8,3,31,31,25,10,31,31
9/18/2016,2016,0,0,2016OAK,2016ATL,0,1,1,0,1,2,3,1463.561137,1455.2291,0.603993578,28,35,1,379,596,0.636,4051,6.9,253.2,29,7,95.3,75,374,537,0.696,4725,9.2,295.3,38,7,116.8,76,434,1922,4.4,120.1,17,44,9,4,421,1928,4.6,120.5,20,51,4,1,6,13,5,3,5,3
9/18/2016,2016,0,0,2016DEN,2016IND,1,1,0,0,1,2,3,1642.526189,1465.675476,0.800943965,34,20,0,339,570,0.595,3685,6.9,230.3,20,11,83.9,76,370,584,0.634,4202,7.7,262.6,32,15,94.5,64,410,1484,3.6,92.8,11,42,5,2,409,1628,4,101.8,13,38,6,3,27,21,23,5,27,21
9/18/2016,2016,0,0,2016SD,2016JAX,1,0,0,0,1,3,2,1431.660272,1378.907771,0.663255965,38,14,0,349,580,0.602,4198,7.6,262.4,33,21,87.6,59,369,626,0.589,3728,6.3,233,24,16,79.5,51,398,1510,3.8,94.4,10,36,6,3,392,1631,4.2,101.9,8,41,9,5,26,7,22,20,26,7
9/18/2016,2016,0,0,2016MIN,2016GB,1,1,0,0,1,2,3,1579.793454,1592.252174,0.5750418,17,14,0,414,588,0.704,3836,7,239.8,20,5,97.7,71,403,620,0.65,4199,7.2,262.4,40,8,102.3,66,380,1205,3.2,75.3,9,24,4,3,374,1701,4.5,106.3,11,50,5,3,32,18,20,7,32,18
9/19/2016,2016,0,0,2016CHI,2016PHI,1,0,1,1,1,1,4,1429.85403,1503.873937,0.487022225,14,29,1,347,559,0.621,3969,7.4,248.1,19,19,81.8,64,380,609,0.624,3585,6.2,224.1,16,14,79.2,73,380,1735,4.6,108.4,10,52,10,3,438,1813,4.1,113.3,16,58,9,4,17,14,11,24,11,24
9/22/2016,2016,0,0,2016NE,2016HOU,1,0,0,0,0,4,1,1626.303972,1543.672081,0.700533048,27,0,0,368,550,0.669,4308,8.1,269.3,32,2,109.5,79,347,583,0.595,3176,5.9,198.5,15,16,73.3,53,482,1872,3.9,117,19,43,8,2,456,1859,4.1,116.2,8,49,8,2,7,4,8,29,7,4
9/25/2016,2016,0,0,2016CAR,2016MIN,1,1,0,0,0,3,2,1639.867791,1591.30097,0.657853481,10,22,1,306,563,0.544,3685,7,230.3,21,19,75.1,88,414,588,0.704,3836,7,239.8,20,5,97.7,71,453,1814,4,113.4,16,47,6,4,380,1205,3.2,75.3,9,24,4,3,10,21,32,18,32,18
9/25/2016,2016,0,0,2016BUF,2016ARZ,1,1,0,0,0,3,2,1477.935469,1612.949698,0.400583535,33,18,0,286,474,0.603,3036,6.9,189.8,17,7,86.7,84,383,646,0.593,4136,6.8,258.5,28,17,83.5,80,492,2630,5.3,164.4,29,77,12,3,399,1732,4.3,108.3,20,48,11,5,1,30,18,9,1,30
9/25/2016,2016,0,0,2016JAX,2016BAL,1,1,1,0,0,2,3,1358.330406,1508.577312,0.37972382,17,19,1,369,626,0.589,3728,6.3,233,24,16,79.5,51,439,679,0.647,4100,6.4,256.3,20,16,82.6,95,392,1631,4.2,101.9,8,41,9,5,367,1463,4,91.4,10,41,5,1,22,20,28,12,28,12
9/25/2016,2016,0,0,2016GB,2016DET,0,0,1,0,0,4,1,1580.744658,1508.844396,0.687414893,34,27,0,403,620,0.65,4199,7.2,262.4,40,8,102.3,66,388,594,0.653,4111,7.3,256.9,24,10,93.3,73,374,1701,4.5,106.3,11,50,5,3,350,1310,3.7,81.9,9,35,2,2,20,7,30,11,20,7
9/25/2016,2016,0,0,2016NYG,2016WSH,1,1,1,0,1,1,4,1486.862808,1446.714746,0.646863562,27,29,1,377,598,0.63,3879,6.7,242.4,26,16,86,75,407,607,0.671,4758,8.2,297.4,25,12,97.4,80,398,1412,3.5,88.3,6,30,2,1,379,1696,4.5,106,17,44,7,4,29,17,21,2,21,2
9/25/2016,2016,0,0,2016MIA,2016CLE,1,0,0,0,0,4,1,1427.962233,1363.480195,0.678166505,30,24,0,316,477,0.662,3500,7.8,218.8,27,15,95.5,74,338,567,0.596,3264,6.5,204,15,14,77.4,58,405,1824,4.5,114,14,56,11,2,350,1712,4.9,107,13,54,13,5,9,26,19,28,9,26
9/25/2016,2016,0,0,2016CIN,2016DEN,1,0,0,0,0,4,1,1570.401369,1652.239463,0.475786988,17,29,1,364,563,0.647,3942,7.5,246.4,18,8,91.8,86,339,570,0.595,3685,6.9,230.3,20,11,83.9,76,446,1769,4,110.6,17,39,5,2,410,1484,3.6,92.8,11,42,5,2,13,15,27,21,27,21
9/25/2016,2016,0,0,2016TEN,2016OAK,1,1,1,0,0,2,3,1349.45452,1437.575581,0.466775152,10,17,1,307,504,0.609,3541,7.4,221.3,29,11,93.7,60,379,596,0.636,4051,6.9,253.2,29,7,95.3,75,476,2187,4.6,136.7,16,59,10,4,434,1922,4.4,120.1,17,44,9,4,3,25,6,13,6,13
9/25/2016,2016,0,0,2016SEA,2016SF,0,0,1,1,1,2,3,1610.387258,1456.752001,0.778779104,37,18,0,368,567,0.649,4124,7.8,257.8,23,12,93.4,59,287,491,0.585,2911,6.4,181.9,21,10,83.4,75,403,1591,3.9,99.4,13,40,8,3,458,2019,4.4,126.2,15,60,8,6,25,10,4,32,25,10
9/25/2016,2016,0,0,2016TB,2016LAR,0,0,1,0,0,4,1,1428.818244,1475.869872,0.525806831,32,37,1,355,578,0.614,3926,7.2,245.4,29,18,87,45,312,536,0.582,2951,6.2,184.4,14,20,69.5,66,453,1616,3.6,101,8,35,9,4,375,1252,3.3,78.3,9,26,6,2,24,16,31,31,31,31
9/25/2016,2016,0,0,2016PHI,2016PIT,0,1,0,0,0,4,1,1530.769911,1634.809674,0.444052531,34,3,0,380,609,0.624,3585,6.2,224.1,16,14,79.2,73,381,596,0.639,4202,7.3,262.6,33,15,93.9,72,438,1813,4.1,113.3,16,58,9,4,409,1760,4.3,110,13,51,7,1,11,24,14,5,11,24
9/25/2016,2016,0,0,2016KC,2016NYJ,1,0,0,1,1,2,3,1604.033887,1537.835462,0.680319144,24,3,0,365,546,0.668,3740,7.2,233.8,19,8,93.2,80,311,550,0.565,3466,6.6,216.6,16,25,67.6,69,412,1748,4.2,109.3,15,42,5,4,418,1802,4.3,112.6,10,50,7,3,15,19,12,27,15,19
9/25/2016,2016,0,0,2016IND,2016SD,0,0,0,0,0,5,0,1455.962202,1452.237637,0.597632556,26,22,0,370,584,0.634,4202,7.7,262.6,32,15,94.5,64,349,580,0.602,4198,7.6,262.4,33,21,87.6,59,409,1628,4,101.8,13,38,6,3,398,1510,3.8,94.4,10,36,6,3,23,5,26,7,23,5
9/25/2016,2016,0,0,2016DAL,2016CHI,1,1,0,0,0,3,2,1459.374941,1402.958056,0.66795089,31,17,0,325,483,0.673,3631,7.9,226.9,25,6,103,83,347,559,0.621,3969,7.4,248.1,19,19,81.8,64,499,2396,4.8,149.8,24,72,9,2,380,1735,4.6,108.4,10,52,10,3,2,23,17,14,2,23
9/26/2016,2016,0,0,2016NO,2016ATL,0,0,0,1,1,3,2,1444.765865,1481.214657,0.540996249,32,45,1,472,674,0.7,5074,7.8,317.1,38,15,102.5,98,374,537,0.696,4725,9.2,295.3,38,7,116.8,76,404,1742,4.3,108.9,17,37,2,2,421,1928,4.6,120.5,20,51,4,1,16,1,5,3,5,3
9/29/2016,2016,0,0,2016CIN,2016MIA,0,0,0,0,1,4,1,1546.179366,1439.791214,0.72841376,22,7,0,364,563,0.647,3942,7.5,246.4,18,8,91.8,86,316,477,0.662,3500,7.8,218.8,27,15,95.5,74,446,1769,4,110.6,17,39,5,2,405,1824,4.5,114,14,56,11,2,13,15,9,26,13,15
10/2/2016,2016,1,0,2016JAX,2016IND,0,1,1,1,0,2,3,1350.298256,1468.521575,0.336138976,30,27,0,369,626,0.589,3728,6.3,233,24,16,79.5,51,370,584,0.634,4202,7.7,262.6,32,15,94.5,64,392,1631,4.2,101.9,8,41,9,5,409,1628,4,101.8,13,38,6,3,22,20,23,5,22,20
10/2/2016,2016,0,0,2016ATL,2016CAR,1,0,1,1,0,2,3,1510.144506,1604.283676,0.458163411,48,33,0,374,537,0.696,4725,9.2,295.3,38,7,116.8,76,306,563,0.544,3685,7,230.3,21,19,75.1,88,421,1928,4.6,120.5,20,51,4,1,453,1814,4,113.4,16,47,6,4,5,3,10,21,5,3
10/2/2016,2016,0,0,2016WSH,2016CLE,0,0,0,0,1,4,1,1461.641194,1351.651214,0.732495988,31,20,0,407,607,0.671,4758,8.2,297.4,25,12,97.4,80,338,567,0.596,3264,6.5,204,15,14,77.4,58,379,1696,4.5,106,17,44,7,4,350,1712,4.9,107,13,54,13,5,21,2,19,28,21,2
10/2/2016,2016,0,0,2016NE,2016BUF,0,0,1,1,1,2,3,1645.006625,1512.266757,0.757364106,0,16,1,368,550,0.669,4308,8.1,269.3,32,2,109.5,79,286,474,0.603,3036,6.9,189.8,17,7,86.7,84,482,1872,3.9,117,19,43,8,2,492,2630,5.3,164.4,29,77,12,3,7,4,1,30,1,30
10/2/2016,2016,0,0,2016BAL,2016OAK,0,0,0,1,1,3,2,1516.609462,1456.786317,0.672285386,27,28,1,439,679,0.647,4100,6.4,256.3,20,16,82.6,95,379,596,0.636,4051,6.9,253.2,29,7,95.3,75,367,1463,4,91.4,10,41,5,1,434,1922,4.4,120.1,17,44,9,4,28,12,6,13,6,13
10/2/2016,2016,0,0,2016HOU,2016TEN,0,1,1,1,1,1,4,1524.969428,1330.243784,0.816842669,27,20,0,347,583,0.595,3176,5.9,198.5,15,16,73.3,53,307,504,0.609,3541,7.4,221.3,29,11,93.7,60,456,1859,4.1,116.2,8,49,8,2,476,2187,4.6,136.7,16,59,10,4,8,29,3,25,8,29
10/2/2016,2016,0,0,2016CHI,2016DET,1,1,1,0,0,2,3,1385.914564,1496.605915,0.434621333,17,14,0,347,559,0.621,3969,7.4,248.1,19,19,81.8,64,388,594,0.653,4111,7.3,256.9,24,10,93.3,73,380,1735,4.6,108.4,10,52,10,3,350,1310,3.7,81.9,9,35,2,2,17,14,30,11,17,14
10/2/2016,2016,0,0,2016NYJ,2016SEA,1,1,0,0,0,3,2,1519.184766,1622.443485,0.445162747,17,27,1,311,550,0.565,3466,6.6,216.6,16,25,67.6,69,368,567,0.649,4124,7.8,257.8,23,12,93.4,59,418,1802,4.3,112.6,10,50,7,3,403,1591,3.9,99.4,13,40,8,3,12,27,25,10,25,10
10/2/2016,2016,0,0,2016TB,2016DEN,0,0,1,0,0,4,1,1409.82087,1676.461466,0.238533471,7,27,1,355,578,0.614,3926,7.2,245.4,29,18,87,45,339,570,0.595,3685,6.9,230.3,20,11,83.9,76,453,1616,3.6,101,8,35,9,4,410,1484,3.6,92.8,11,42,5,2,24,16,27,21,27,21
10/2/2016,2016,0,0,2016SD,2016NO,1,1,1,1,1,0,5,1439.678263,1415.836016,0.625138614,34,35,1,349,580,0.602,4198,7.6,262.4,33,21,87.6,59,472,674,0.7,5074,7.8,317.1,38,15,102.5,98,398,1510,3.8,94.4,10,36,6,3,404,1742,4.3,108.9,17,37,2,2,26,7,16,1,16,1
10/2/2016,2016,0,0,2016SF,2016DAL,0,1,1,1,1,1,4,1444.695773,1476.418432,0.547744034,17,24,1,287,491,0.585,2911,6.4,181.9,21,10,83.4,75,325,483,0.673,3631,7.9,226.9,25,6,103,83,458,2019,4.4,126.2,15,60,8,6,499,2396,4.8,149.8,24,72,9,2,4,32,2,23,2,23
10/2/2016,2016,0,0,2016ARZ,2016LAR,0,0,0,0,0,5,0,1578.618411,1494.867247,0.701882965,13,17,1,383,646,0.593,4136,6.8,258.5,28,17,83.5,80,312,536,0.582,2951,6.2,184.4,14,20,69.5,66,399,1732,4.3,108.3,20,48,11,5,375,1252,3.3,78.3,9,26,6,2,18,9,31,31,31,31
10/2/2016,2016,0,0,2016PIT,2016KC,0,0,1,1,0,3,2,1595.578155,1622.684582,0.554318026,43,14,0,381,596,0.639,4202,7.3,262.6,33,15,93.9,72,365,546,0.668,3740,7.2,233.8,19,8,93.2,80,409,1760,4.3,110,13,51,7,1,412,1748,4.2,109.3,15,42,5,4,14,5,15,19,14,5
10/3/2016,2016,0,0,2016MIN,2016NYG,1,1,1,1,1,0,5,1626.885085,1471.93636,0.780078971,24,10,0,414,588,0.704,3836,7,239.8,20,5,97.7,71,377,598,0.63,3879,6.7,242.4,26,16,86,75,380,1205,3.2,75.3,9,24,4,3,398,1412,3.5,88.3,6,30,2,1,32,18,29,17,32,18
10/6/2016,2016,0,0,2016SF,2016ARZ,1,1,1,0,0,2,3,1421.565875,1554.387303,0.403618238,21,33,1,287,491,0.585,2911,6.4,181.9,21,10,83.4,75,383,646,0.593,4136,6.8,258.5,28,17,83.5,80,458,2019,4.4,126.2,15,60,8,6,399,1732,4.3,108.3,20,48,11,5,4,32,18,9,18,9
10/9/2016,2016,0,0,2016DET,2016PHI,1,0,1,1,1,1,4,1480.597821,1570.00143,0.464938024,24,23,0,388,594,0.653,4111,7.3,256.9,24,10,93.3,73,380,609,0.624,3585,6.2,224.1,16,14,79.2,73,350,1310,3.7,81.9,9,35,2,2,438,1813,4.1,113.3,16,58,9,4,30,11,11,24,30,11
10/9/2016,2016,0,0,2016CLE,2016NE,0,1,1,1,1,1,4,1339.336303,1597.852882,0.247131318,13,33,1,338,567,0.596,3264,6.5,204,15,14,77.4,58,368,550,0.669,4308,8.1,269.3,32,2,109.5,79,350,1712,4.9,107,13,54,13,5,482,1872,3.9,117,19,43,8,2,19,28,7,4,7,4
10/9/2016,2016,0,0,2016BAL,2016WSH,0,1,0,1,1,2,3,1506.729013,1473.956105,0.637106192,10,16,1,439,679,0.647,4100,6.4,256.3,20,16,82.6,95,407,607,0.671,4758,8.2,297.4,25,12,97.4,80,367,1463,4,91.4,10,41,5,1,379,1696,4.5,106,17,44,7,4,28,12,21,2,21,2
10/9/2016,2016,0,0,2016MIN,2016HOU,0,0,0,1,1,3,2,1637.713627,1531.782406,0.727893101,31,13,0,414,588,0.704,3836,7,239.8,20,5,97.7,71,347,583,0.595,3176,5.9,198.5,15,16,73.3,53,380,1205,3.2,75.3,9,24,4,3,456,1859,4.1,116.2,8,49,8,2,32,18,8,29,32,18
10/9/2016,2016,0,0,2016PIT,2016NYJ,0,0,0,1,1,3,2,1625.381853,1498.200614,0.751435712,31,13,0,381,596,0.639,4202,7.3,262.6,33,15,93.9,72,311,550,0.565,3466,6.6,216.6,16,25,67.6,69,409,1760,4.3,110,13,51,7,1,418,1802,4.3,112.6,10,50,7,3,14,5,12,27,14,5
10/9/2016,2016,0,0,2016MIA,2016TEN,1,1,0,1,1,1,4,1425.819707,1323.430806,0.723835604,17,30,1,316,477,0.662,3500,7.8,218.8,27,15,95.5,74,307,504,0.609,3541,7.4,221.3,29,11,93.7,60,405,1824,4.5,114,14,56,11,2,476,2187,4.6,136.7,16,59,10,4,9,26,3,25,3,25
10/9/2016,2016,0,0,2016IND,2016CHI,0,0,1,0,1,3,2,1449.070162,1401.922658,0.656012139,29,23,0,370,584,0.634,4202,7.7,262.6,32,15,94.5,64,347,559,0.621,3969,7.4,248.1,19,19,81.8,64,409,1628,4,101.8,13,38,6,3,380,1735,4.6,108.4,10,52,10,3,23,5,17,14,23,5
10/9/2016,2016,0,0,2016DEN,2016ATL,0,1,1,1,1,1,4,1689.766414,1540.593607,0.774321856,16,23,1,339,570,0.595,3685,6.9,230.3,20,11,83.9,76,374,537,0.696,4725,9.2,295.3,38,7,116.8,76,410,1484,3.6,92.8,11,42,5,2,421,1928,4.6,120.5,20,51,4,1,27,21,5,3,5,3
10/9/2016,2016,0,0,2016OAK,2016SD,0,1,0,0,0,4,1,1466.666766,1430.647306,0.641415877,34,31,0,379,596,0.636,4051,6.9,253.2,29,7,95.3,75,349,580,0.602,4198,7.6,262.4,33,21,87.6,59,434,1922,4.4,120.1,17,44,9,4,398,1510,3.8,94.4,10,36,6,3,6,13,26,7,6,13
10/9/2016,2016,0,0,2016DAL,2016CIN,1,1,1,0,0,2,3,1499.548331,1560.150872,0.506328113,28,14,0,325,483,0.673,3631,7.9,226.9,25,6,103,83,364,563,0.647,3942,7.5,246.4,18,8,91.8,86,499,2396,4.8,149.8,24,72,9,2,446,1769,4,110.6,17,39,5,2,2,23,13,15,2,23
10/9/2016,2016,0,0,2016LAR,2016BUF,0,1,1,1,1,1,4,1519.098354,1559.4205,0.535454683,19,30,1,312,536,0.582,2951,6.2,184.4,14,20,69.5,66,286,474,0.603,3036,6.9,189.8,17,7,86.7,84,375,1252,3.3,78.3,9,26,6,2,492,2630,5.3,164.4,29,77,12,3,31,31,1,30,1,30
10/9/2016,2016,0,0,2016GB,2016NYG,0,0,1,1,0,3,2,1592.983138,1461.107818,0.756448391,23,16,0,403,620,0.65,4199,7.2,262.4,40,8,102.3,66,377,598,0.63,3879,6.7,242.4,26,16,86,75,374,1701,4.5,106.3,11,50,5,3,398,1412,3.5,88.3,6,30,2,1,20,7,29,17,20,7
